open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1200.3428,1206.0129,1195.2398,1204.3705,1331421.38,000688.SH,2022-02-18,NA,NA,CNY
1207.1474,1212.4942,1191.8391,1193.6012,1456113.52,000688.SH,2022-02-21,NA,NA,CNY
1184.835,1186.7833,1168.5652,1183.9818,1633863.46,000688.SH,2022-02-22,NA,NA,CNY
1182.4218,1233.4417,1181.4023,1231.077,2322761.3,000688.SH,2022-02-23,NA,NA,CNY
1226.9481,1240.3537,1199.0721,1214.9889,2433315.93,000688.SH,2022-02-24,NA,NA,CNY
1231.5406,1253.4553,1230.6061,1240.8776,1975666.71,000688.SH,2022-02-25,NA,NA,CNY
1243.9803,1249.5852,1230.6454,1249.5852,2156087.79,000688.SH,2022-02-28,NA,NA,CNY
1254.5696,1259.677,1232.0914,1239.019,1762914.41,000688.SH,2022-03-01,NA,NA,CNY
1233.1042,1233.9161,1216.4668,1230.2782,1490622.14,000688.SH,2022-03-02,NA,NA,CNY
1235.9584,1237.1979,1208.8194,1209.8187,1726799.64,000688.SH,2022-03-03,NA,NA,CNY
1201.1241,1228.1876,1197.8335,1203.0891,1758402.39,000688.SH,2022-03-04,NA,NA,CNY
1198.0119,1198.0119,1164.9814,1169.9825,1901070.08,000688.SH,2022-03-07,NA,NA,CNY
1167.5937,1179.1959,1135.5194,1137.0749,2414422.32,000688.SH,2022-03-08,NA,NA,CNY
1148.1814,1156.4004,1097.0722,1129.6471,2753929.06,000688.SH,2022-03-09,NA,NA,CNY
1161.9879,1168.1394,1149.4154,1153.3575,2465658.5,000688.SH,2022-03-10,NA,NA,CNY
1137.6069,1162.5962,1125.3437,1161.2101,2621609.79,000688.SH,2022-03-11,NA,NA,CNY
1151.9658,1154.7026,1126.2614,1126.282,2247694.57,000688.SH,2022-03-14,NA,NA,CNY
1115.1873,1142.81,1093.4328,1093.4328,2836715.67,000688.SH,2022-03-15,NA,NA,CNY
1115.8404,1128.1155,1070.7745,1125.4845,2888873.85,000688.SH,2022-03-16,NA,NA,CNY
1144.9754,1163.5062,1138.0115,1142.713,2996237.24,000688.SH,2022-03-17,NA,NA,CNY
1136.9841,1144.3212,1124.8531,1144.3212,1961700.1,000688.SH,2022-03-18,NA,NA,CNY
1143.5474,1160.7095,1137.8125,1152.3256,2082383.77,000688.SH,2022-03-21,NA,NA,CNY
1145.082,1149.4688,1131.875,1134.3184,1839397.77,000688.SH,2022-03-22,NA,NA,CNY
1138.7304,1150.2031,1130.2245,1144.0887,1634121.99,000688.SH,2022-03-23,NA,NA,CNY
1135.8469,1141.7551,1121.6449,1134.57,1574074.25,000688.SH,2022-03-24,NA,NA,CNY
1137.7967,1140.9204,1106.3626,1106.8627,1602709.55,000688.SH,2022-03-25,NA,NA,CNY
1097.8697,1101.3291,1085.2738,1090.7343,1450974.72,000688.SH,2022-03-28,NA,NA,CNY
1097.3573,1099.2434,1078.3421,1079.933,1398627.53,000688.SH,2022-03-29,NA,NA,CNY
1084.7637,1112.6275,1084.7637,1112.5186,1618272.87,000688.SH,2022-03-30,NA,NA,CNY
1109.553,1109.553,1086.9895,1091.0588,1606409.49,000688.SH,2022-03-31,NA,NA,CNY
1085.3059,1095.4553,1074.7932,1089.1947,1448344.46,000688.SH,2022-04-01,NA,NA,CNY
1087.7552,1087.7552,1054.6987,1058.4927,1881249.46,000688.SH,2022-04-06,NA,NA,CNY
1050.4342,1059.3597,1036.0738,1036.0738,1678890.9,000688.SH,2022-04-07,NA,NA,CNY
1032.8376,1039.0962,1017.1813,1027.2438,1650744.55,000688.SH,2022-04-08,NA,NA,CNY
1022.9117,1022.9117,985.5852,988.7613,1902675.04,000688.SH,2022-04-11,NA,NA,CNY
987.451,994.8326,970.0519,994.4384,1651166.61,000688.SH,2022-04-12,NA,NA,CNY
989.6626,989.6626,964.8323,964.8323,1350494.4,000688.SH,2022-04-13,NA,NA,CNY
972.2369,982.7034,961.536,975.574,1714628.59,000688.SH,2022-04-14,NA,NA,CNY
968.9073,980.147,955.7685,973.3632,1541255.24,000688.SH,2022-04-15,NA,NA,CNY
969.0595,1005.8905,964.4929,1004.6079,1694079.67,000688.SH,2022-04-18,NA,NA,CNY
1002.9761,1010.5771,987.773,989.933,1382969.93,000688.SH,2022-04-19,NA,NA,CNY
988.751,992.4669,973.0504,973.5102,1280572.98,000688.SH,2022-04-20,NA,NA,CNY
968.4769,989.2479,954.8413,957.7174,1685147.53,000688.SH,2022-04-21,NA,NA,CNY
953.6411,959.7311,940.2646,942.0685,1502890.82,000688.SH,2022-04-22,NA,NA,CNY
924.9594,924.9594,884.3049,884.3049,2329353.86,000688.SH,2022-04-25,NA,NA,CNY
884.1803,901.7612,865.6522,868.0672,2092079.91,000688.SH,2022-04-26,NA,NA,CNY
857.3813,910.0714,853.2135,906.4327,2372278.68,000688.SH,2022-04-27,NA,NA,CNY
899.6609,908.4528,885.2511,903.0643,2147136.91,000688.SH,2022-04-28,NA,NA,CNY
910.1357,949.0618,902.5828,947.1508,2418939.0,000688.SH,2022-04-29,NA,NA,CNY
944.5541,967.253,944.0617,956.1268,2306439.53,000688.SH,2022-05-05,NA,NA,CNY
933.0104,960.0423,929.8231,942.2273,1755901.33,000688.SH,2022-05-06,NA,NA,CNY
938.3929,953.5994,937.4347,946.7246,1603950.69,000688.SH,2022-05-09,NA,NA,CNY
935.0587,983.6753,931.5821,972.1412,2178714.41,000688.SH,2022-05-10,NA,NA,CNY
974.5371,1026.4892,972.8599,1002.456,2754439.02,000688.SH,2022-05-11,NA,NA,CNY
999.5381,1021.9634,996.469,1013.0628,2011076.08,000688.SH,2022-05-12,NA,NA,CNY
1020.3921,1021.3733,1002.2742,1010.8038,1697873.41,000688.SH,2022-05-13,NA,NA,CNY
1016.941,1025.6011,995.2484,996.5061,1773900.39,000688.SH,2022-05-16,NA,NA,CNY
995.9742,1013.9504,993.3804,1010.3701,1886231.18,000688.SH,2022-05-17,NA,NA,CNY
1011.5258,1023.9293,1007.5721,1013.997,1734876.19,000688.SH,2022-05-18,NA,NA,CNY
1002.6563,1036.6655,999.4038,1036.3409,2170723.0,000688.SH,2022-05-19,NA,NA,CNY
1045.6902,1049.038,1028.945,1045.3768,2207609.81,000688.SH,2022-05-20,NA,NA,CNY
1044.1836,1050.0646,1033.7887,1046.1456,2002307.71,000688.SH,2022-05-23,NA,NA,CNY
1045.0073,1045.0282,996.648,996.648,2587625.0,000688.SH,2022-05-24,NA,NA,CNY
996.7532,1008.5834,991.9746,1006.5233,1721443.01,000688.SH,2022-05-25,NA,NA,CNY
1006.0996,1014.8498,986.4223,1004.2564,1689204.32,000688.SH,2022-05-26,NA,NA,CNY
1008.0577,1015.4621,988.2122,993.6989,1698407.94,000688.SH,2022-05-27,NA,NA,CNY
995.9564,1007.1244,984.2813,1001.5397,1915873.66,000688.SH,2022-05-30,NA,NA,CNY
1004.0805,1035.3156,991.7451,1035.3156,3172392.46,000688.SH,2022-05-31,NA,NA,CNY
1029.0909,1038.7025,1024.7637,1031.5833,2803365.01,000688.SH,2022-06-01,NA,NA,CNY
1028.6856,1081.9235,1023.9882,1079.8543,4333626.44,000688.SH,2022-06-02,NA,NA,CNY
1084.6559,1130.7569,1081.4477,1121.5373,4640004.16,000688.SH,2022-06-06,NA,NA,CNY
1124.162,1124.5225,1104.4332,1111.3951,3367303.49,000688.SH,2022-06-07,NA,NA,CNY
1108.594,1126.464,1091.6764,1111.6738,2892851.42,000688.SH,2022-06-08,NA,NA,CNY
1108.9307,1109.7339,1073.66,1081.1731,2597796.69,000688.SH,2022-06-09,NA,NA,CNY
1074.0719,1103.1454,1072.1815,1102.8486,4166523.7,000688.SH,2022-06-10,NA,NA,CNY
1088.7597,1094.7905,1080.3858,1088.3772,3537999.78,000688.SH,2022-06-13,NA,NA,CNY
1073.7477,1076.8211,1038.9973,1070.5371,3740946.63,000688.SH,2022-06-14,NA,NA,CNY
1069.9379,1085.8778,1061.4614,1062.7133,3600207.95,000688.SH,2022-06-15,NA,NA,CNY
1065.69,1094.7025,1065.4434,1078.9465,3011199.44,000688.SH,2022-06-16,NA,NA,CNY
1070.6175,1094.267,1066.1682,1092.0872,3299868.0,000688.SH,2022-06-17,NA,NA,CNY
1099.4648,1109.7435,1086.7545,1095.3284,3490743.14,000688.SH,2022-06-20,NA,NA,CNY
1094.3283,1098.9015,1073.5046,1083.0207,3413289.55,000688.SH,2022-06-21,NA,NA,CNY
1084.7111,1090.0236,1063.5897,1063.6899,3110467.35,000688.SH,2022-06-22,NA,NA,CNY
1064.731,1083.1024,1054.9114,1081.8437,3051190.82,000688.SH,2022-06-23,NA,NA,CNY
1084.6086,1107.332,1084.6086,1101.4769,3374570.99,000688.SH,2022-06-24,NA,NA,CNY
1113.2171,1121.4479,1101.317,1103.3992,3675787.67,000688.SH,2022-06-27,NA,NA,CNY
1105.1145,1119.1846,1084.5866,1117.284,3608098.83,000688.SH,2022-06-28,NA,NA,CNY
1112.5906,1121.2367,1089.2481,1090.6825,3561841.74,000688.SH,2022-06-29,NA,NA,CNY
1092.4591,1116.9531,1090.4982,1105.6672,3365766.38,000688.SH,2022-06-30,NA,NA,CNY
1105.9735,1107.8583,1086.2493,1089.0284,3674076.85,000688.SH,2022-07-01,NA,NA,CNY
1087.344,1098.6382,1073.0374,1095.0899,3950759.54,000688.SH,2022-07-04,NA,NA,CNY
1100.1778,1106.9889,1077.3476,1090.9295,3321180.76,000688.SH,2022-07-05,NA,NA,CNY
1092.7005,1116.1385,1091.4134,1101.7487,3284101.26,000688.SH,2022-07-06,NA,NA,CNY
1103.78,1113.7254,1087.593,1111.6734,3139913.85,000688.SH,2022-07-07,NA,NA,CNY
